:START_ID(Forum)|:END_ID(Tag)
137438970462|5191
137438970462|5848
137438970462|5913
137438970462|6363
137438970462|6404
137438970462|6405
137438970462|6585
137438970462|6740
137438970462|6940
137438970462|6959
137438970462|6980
137438970462|6981
137438970462|7886
137438970462|8283
137438970462|8504
137438970462|8610
137438970462|8729
137438970462|8918
137438970462|10228
137438970462|11108
137438970462|11442
137438970462|12273
137438970462|13316
137438970462|13816
206158447199|138
206158447199|281
206158447199|441
206158447199|448
206158447199|458
206158447199|566
206158447199|808
206158447199|1021
206158447199|1024
206158447199|1179
206158447199|1200
206158447199|1678
206158447199|1682
206158447199|1864
206158447199|1932
206158447199|1995
206158447199|2007
206158447199|2027
206158447199|2036
206158447199|2037
206158447199|2058
206158447199|2076
206158447199|2791
206158447199|2812
206158447199|2814
206158447199|2827
206158447199|2832
206158447199|2848
206158447199|2856
206158447199|2877
206158447199|2897
206158447199|2940
206158447199|2951
206158447199|2959
206158447199|2976
206158447199|2996
206158447199|3032
206158447199|3099
206158447199|3100
206158447199|5067
206158447199|5176
206158447199|5183
206158447199|5261
206158447199|5848
206158447199|6360
206158447199|6383
206158447199|6394
206158447199|6449
206158447199|6945
206158447199|6993
206158447199|7330
206158447199|8528
206158447199|9488
206158447199|9580
206158447199|10094
206158447199|11743
206158447199|14779
206158447199|15707
1030792168032|2812
893353214561|808
618475307618|2037
481036354147|2036
1030792168036|1024
274877923941|1932
1099511644774|14779
962072691303|9488
755914261096|138
893353214569|458
549755830890|6945
206158447211|5183
755914261100|3099
618475307629|2848
549755830894|2877
618475307631|2027
481036354160|5067
824633737841|138
962072691314|441
343597400691|2848
1168231121524|281
1168231121525|10094
274877923958|3100
206158447223|6449
549755830904|2027
755914261113|2027
343597400698|2959
1030792168059|2976
1030792168060|5261
274877923965|1022
274877923965|1176
274877923965|1197
274877923965|1646
274877923965|1765
274877923965|2072
274877923965|2782
274877923965|2786
274877923965|2809
274877923965|2855
274877923965|2858
274877923965|2861
274877923965|2905
274877923965|2925
274877923965|3009
274877923965|4938
274877923965|5152
274877923965|6368
274877923965|6396
274877923965|6397
274877923965|6400
274877923965|7332
274877923965|7522
274877923965|9141
274877923965|11250
274877923965|11928
274877923965|12255
343597400702|523
343597400702|547
343597400702|1204
343597400702|2116
343597400702|2810
343597400702|2819
343597400702|2826
343597400702|2873
343597400702|3043
343597400702|3103
343597400702|5858
343597400702|7526
343597400702|10498
343597400702|11376
343597400702|15272
962072691327|3103
481036354176|523
755914261121|523
618475307650|2116
962072691331|2873
1168231121540|3043
893353214597|5858
549755830918|2819
824633737863|5858
1030792168072|11376
549755830921|547
618475307658|2873
412316877451|3043
893353214604|3043
824633737869|3103
412316877454|2873
893353214607|523
549755830928|1204
755914261137|2810
412316877458|2826
412316877459|2873
412316877460|547
618475307669|523
1099511644822|11376
687194784407|15272
343597400728|1149
343597400728|1177
343597400728|1998
343597400728|5147
343597400728|5184
343597400729|784
343597400729|1398
343597400729|1987
343597400729|6704
343597400729|7538
343597400729|8344
343597400730|0
343597400731|58
343597400731|139
343597400731|282
343597400731|458
343597400731|468
343597400731|576
343597400731|598
343597400731|1028
343597400731|1410
343597400731|1681
343597400731|1994
343597400731|1996
343597400731|2010
343597400731|2116
343597400731|2778
343597400731|2779
343597400731|2802
343597400731|2812
343597400731|2913
343597400731|2973
343597400731|3028
343597400731|5119
343597400731|5184
343597400731|6147
343597400731|6374
343597400731|6962
343597400731|7005
343597400731|7509
343597400731|9329
343597400731|10028
343597400732|580
343597400732|1376
343597400732|1767
343597400732|5118
343597400732|5254
343597400732|11745
343597400732|13818
343597400733|139
343597400733|142
343597400733|146
343597400733|470
343597400733|545
343597400733|582
343597400733|774
343597400733|776
343597400733|1181
343597400733|1187
343597400733|1189
343597400733|1196
343597400733|1452
343597400733|1546
343597400733|1644
343597400733|1668
343597400733|1669
343597400733|1952
343597400733|2032
343597400733|2052
343597400733|2075
343597400733|2839
343597400733|2870
343597400733|2898
343597400733|2958
343597400733|2999
343597400733|3033
343597400733|3068
343597400733|5063
343597400733|5085
343597400733|5133
343597400733|5443
343597400733|6413
343597400733|6740
343597400733|6981
343597400733|7014
343597400733|7522
343597400733|10605
343597400733|11312
618475307678|2999
481036354207|10605
618475307680|545
893353214625|6981
962072691362|2032
412316877475|5443
549755830948|2032
481036354213|139
549755830950|2052
1099511644839|1669
481036354216|774
755914261161|1187
1168231121578|2075
412316877483|2052
481036354220|5063
1030792168109|11312
962072691374|5063
1030792168111|6413
412316877488|2898
618475307697|5063
1030792168114|6740
962072691379|1668
893353214644|1546
1030792168117|2032
343597400758|1721
412316877495|6
412316877495|146
412316877495|418
412316877495|468
412316877495|565
412316877495|790
412316877495|808
412316877495|973
412316877495|1180
412316877495|1183
412316877495|1909
412316877495|1984
412316877495|1995
412316877495|2048
412316877495|2067
412316877495|2068
412316877495|2093
412316877495|2118
412316877495|2968
412316877495|2984
412316877495|5085
412316877495|5330
412316877495|6365
412316877495|6950
412316877495|9058
412316877495|9170
412316877495|11250
412316877495|11375
412316877495|11743
412316877496|2
412316877496|2001
412316877496|2034
412316877496|2092
412316877496|2119
412316877496|2813
412316877496|5115
412316877496|5161
412316877496|7443
412316877496|7572
412316877496|9244
412316877496|13835
412316877496|13924
481036354233|2034
1099511644858|9244
962072691387|2092
481036354236|2092
962072691389|7572
618475307710|7443
412316877503|2813
1099511644864|13924
618475307713|13924
549755830978|5115
1168231121603|5115
893353214660|7443
962072691397|2034
1030792168134|2813
893353214663|7572
549755830984|2092
824633737929|9244
687194784458|2001
412316877515|5115
1030792168140|9244
824633737933|2
1099511644878|7572
687194784463|7572
893353214672|2
412316877521|58
412316877521|283
412316877521|284
412316877521|973
412316877521|1774
412316877521|2026
412316877521|2039
412316877521|2116
412316877521|2777
412316877521|2788
412316877521|2831
412316877521|2876
412316877521|2900
412316877521|2934
412316877521|2981
412316877521|2999
412316877521|3028
412316877521|3082
412316877521|5061
412316877521|5085
412316877521|5184
412316877521|5854
412316877521|6933
412316877521|6961
412316877521|7570
412316877521|7594
412316877521|11379
481036354258|4845
824633737939|4845
1030792168148|4845
893353214677|4845
893353214678|4845
893353214679|4845
1030792168152|4845
481036354265|4845
962072691418|4845
481036354267|4845
893353214684|4845
618475307741|4845
824633737950|4845
962072691423|4845
549755831008|4845
1168231121633|4845
1030792168162|4845
549755831011|4845
1168231121636|4845
824633737957|4845
824633737958|4845
687194784487|4845
481036354280|8
481036354280|138
481036354280|148
481036354280|287
481036354280|468
481036354280|471
481036354280|594
481036354280|1671
481036354280|1749
481036354280|1863
481036354280|1984
481036354280|1992
481036354280|1995
481036354280|2008
481036354280|2017
481036354280|2023
481036354280|2031
481036354280|2034
481036354280|2039
481036354280|2040
481036354280|2059
481036354280|2081
481036354280|2107
481036354280|2784
481036354280|2793
481036354280|2814
481036354280|2843
481036354280|2889
481036354280|2895
481036354280|2968
481036354280|3004
481036354280|3042
481036354280|3094
481036354280|5085
481036354280|5129
481036354280|6429
481036354280|6705
481036354280|6971
481036354280|6987
481036354280|7014
481036354280|7604
481036354280|11247
893353214697|2814
824633737962|2040
824633737963|6987
1099511644908|11247
1099511644909|6987
687194784494|2031
618475307759|2843
755914261232|2889
962072691441|3042
755914261234|1863
1030792168179|6705
824633737972|6971
1030792168181|2040
687194784502|1671
1099511644919|1863
1168231121656|1995
755914261241|2784
687194784506|1995
549755831035|2040
549755831036|594
549755831037|593
549755831037|777
549755831037|779
549755831037|1022
549755831037|1546
549755831037|1681
549755831037|1747
549755831037|2909
549755831037|3100
549755831037|3102
549755831037|6981
549755831037|9058
549755831037|11695
549755831037|15505
687194784510|9058
824633737983|779
1168231121664|1747
1168231121665|3100
618475307778|779
962072691459|15505
549755831044|3102
962072691461|1747
893353214726|1681
618475307783|9058
755914261256|3100
687194784521|777
824633737994|779
824633737995|1747
962072691468|777
1168231121677|1681
687194784526|6981
618475307791|779
549755831056|159
1030792168209|159
1030792168210|159
1099511644947|159
893353214740|159
618475307797|159
1168231121686|159
618475307799|159
755914261272|159
962072691481|159
824633738010|159
893353214747|159
1099511644956|159
1030792168221|159
1099511644958|159
687194784543|159
962072691488|159
755914261281|159
962072691490|159
962072691491|159
549755831076|1403
755914261285|1403
1030792168230|1403
1168231121703|1403
1099511644968|1403
1030792168233|1403
1099511644970|1403
687194784555|1403
1099511644972|1403
618475307821|1403
618475307822|1403
824633738031|1403
824633738032|1403
687194784561|1403
962072691506|1403
618475307827|1403
1099511644980|1403
1099511644981|1403
962072691510|1403
962072691511|1403
618475307832|138
618475307832|565
618475307832|597
618475307832|780
618475307832|781
618475307832|793
618475307832|976
618475307832|1171
618475307832|1545
618475307832|1674
618475307832|1987
618475307832|2788
618475307832|2805
618475307832|2845
618475307832|3027
618475307832|5142
618475307832|5163
618475307832|8948
687194784569|596
687194784569|781
687194784569|1524
687194784569|1679
687194784569|1763
687194784569|1940
687194784569|2000
687194784569|2787
687194784569|2794
687194784569|2875
687194784569|2910
687194784569|3033
687194784569|3046
687194784569|7380
687194784569|7519
687194784569|8195
687194784569|11281
962072691514|3046
1030792168251|7519
824633738044|7519
755914261309|7519
1099511644990|596
687194784575|1763
1168231121728|781
755914261313|8195
755914261314|1524
962072691523|1940
755914261316|2875
1030792168261|2910
1168231121734|7519
1030792168263|2875
1030792168264|2875
893353214793|7380
687194784586|2875
687194784587|6
687194784587|781
687194784587|2012
687194784587|2115
687194784587|6945
687194784587|7015
687194784587|11379
962072691532|2115
962072691533|7015
755914261326|7015
1099511645007|781
1099511645008|6
1099511645009|781
962072691538|11379
824633738067|2115
1168231121748|6945
824633738069|6945
755914261334|6945
1030792168279|2115
893353214808|2012
687194784601|11379
893353214810|11379
755914261339|0
755914261340|60
755914261340|277
755914261340|441
755914261340|566
755914261340|570
755914261340|579
755914261340|582
755914261340|585
755914261340|589
755914261340|590
755914261340|781
755914261340|783
755914261340|799
755914261340|806
755914261340|976
755914261340|1196
755914261340|1450
755914261340|1616
755914261340|1670
755914261340|1750
755914261340|1863
755914261340|1864
755914261340|1940
755914261340|1987
755914261340|1988
755914261340|1991
755914261340|1997
755914261340|2030
755914261340|2038
755914261340|2063
755914261340|2065
755914261340|2103
755914261340|2115
755914261340|2780
755914261340|2781
755914261340|2784
755914261340|2806
755914261340|2836
755914261340|2866
755914261340|2875
755914261340|2876
755914261340|2901
755914261340|2930
755914261340|2959
755914261340|2983
755914261340|2991
755914261340|3033
755914261340|3061
755914261340|3066
755914261340|3091
755914261340|3092
755914261340|5170
755914261340|5183
755914261340|5787
755914261340|6313
755914261340|6971
755914261340|7012
755914261340|7059
755914261340|7514
755914261340|7582
755914261340|7598
755914261340|7818
755914261340|7918
755914261340|8281
755914261340|9076
755914261340|9097
755914261340|9144
755914261340|9146
755914261340|9163
755914261340|9326
755914261340|9662
755914261340|11228
755914261340|11622
755914261340|12002
755914261340|12446
755914261340|12793
755914261340|13065
755914261340|13143
755914261340|13965
1099511645021|2959
1030792168286|9326
1099511645023|783
1099511645024|13965
1099511645025|976
1030792168290|579
1168231121763|9662
1168231121764|799
1030792168293|11228
962072691558|12002
893353214823|976
1030792168296|11622
1030792168297|3033
824633738090|1612
962072691563|1612
1030792168300|1612
893353214829|1612
893353214830|1612
1030792168303|1612
962072691568|1612
962072691569|1612
1168231121778|1612
1099511645043|1612
1168231121780|1612
824633738101|138
824633738101|199
824633738101|285
824633738101|288
824633738101|292
824633738101|418
824633738101|545
824633738101|785
824633738101|787
824633738101|977
824633738101|978
824633738101|1022
824633738101|1027
824633738101|1178
824633738101|1184
824633738101|1403
824633738101|1548
824633738101|1614
824633738101|1669
824633738101|1675
824633738101|1753
824633738101|1760
824633738101|1986
824633738101|1993
824633738101|1996
824633738101|2001
824633738101|2067
824633738101|2087
824633738101|2096
824633738101|2787
824633738101|2789
824633738101|2879
824633738101|2936
824633738101|2953
824633738101|2977
824633738101|2979
824633738101|2991
824633738101|3019
824633738101|3055
824633738101|3070
824633738101|3071
824633738101|3076
824633738101|5078
824633738101|5133
824633738101|5250
824633738101|6405
824633738101|6409
824633738101|6438
824633738101|6556
824633738101|7522
824633738101|7598
824633738101|7627
824633738101|9293
824633738101|11531
824633738101|11577
824633738101|11633
824633738101|12668
824633738101|14908
893353214838|265
893353214838|293
893353214838|545
893353214838|565
893353214838|782
893353214838|809
893353214838|1029
893353214838|1179
893353214838|1617
893353214838|1672
893353214838|1681
893353214838|1863
893353214838|1941
893353214838|1987
893353214838|1988
893353214838|1998
893353214838|2027
893353214838|2063
893353214838|2093
893353214838|2780
893353214838|2790
893353214838|2797
893353214838|2806
893353214838|2809
893353214838|2818
893353214838|2829
893353214838|2870
893353214838|2915
893353214838|2928
893353214838|2945
893353214838|3024
893353214838|3025
893353214838|3085
893353214838|5170
893353214838|5191
893353214838|5233
893353214838|5974
893353214838|6369
893353214838|6413
893353214838|6799
893353214838|6861
893353214838|6892
893353214838|6933
893353214838|6964
893353214838|7598
893353214838|7694
893353214838|9511
893353214838|10222
893353214838|11408
893353214838|11537
893353214838|11687
893353214838|11743
962072691575|6964
962072691576|6413
1168231121785|782
962072691578|2790
1030792168315|9511
1099511645052|293
1099511645053|6799
1030792168318|2806
962072691583|2027
893353214848|1862
962072691585|1862
1099511645058|1862
962072691587|1862
962072691588|1862
893353214853|1862
893353214854|1862
962072691591|1862
1030792168328|1862
893353214857|1862
962072691594|138
962072691594|144
962072691594|145
962072691594|282
962072691594|294
962072691594|561
962072691594|580
962072691594|777
962072691594|778
962072691594|806
962072691594|1021
962072691594|1023
962072691594|1026
962072691594|1027
962072691594|1174
962072691594|1184
962072691594|1200
962072691594|1444
962072691594|1452
962072691594|1506
962072691594|1533
962072691594|1667
962072691594|1985
962072691594|2049
962072691594|2069
962072691594|2087
962072691594|2777
962072691594|2790
962072691594|2815
962072691594|2879
962072691594|2902
962072691594|2919
962072691594|2954
962072691594|4847
962072691594|5183
962072691594|6385
962072691594|6954
962072691594|7005
962072691594|7012
962072691594|7517
962072691594|9191
962072691594|9209
962072691594|9310
962072691595|140
962072691595|141
962072691595|278
962072691595|469
962072691595|595
962072691595|777
962072691595|778
962072691595|782
962072691595|796
962072691595|808
962072691595|1025
962072691595|1028
962072691595|1444
962072691595|1450
962072691595|1672
962072691595|1674
962072691595|1679
962072691595|1682
962072691595|1732
962072691595|1758
962072691595|1909
962072691595|1940
962072691595|1984
962072691595|1987
962072691595|2002
962072691595|2007
962072691595|2014
962072691595|2017
962072691595|2036
962072691595|2072
962072691595|2076
962072691595|2097
962072691595|2118
962072691595|2781
962072691595|2786
962072691595|2795
962072691595|2806
962072691595|2810
962072691595|2811
962072691595|2813
962072691595|2821
962072691595|2844
962072691595|2855
962072691595|2859
962072691595|2860
962072691595|2889
962072691595|2895
962072691595|2900
962072691595|2901
962072691595|2919
962072691595|2941
962072691595|3000
962072691595|3003
962072691595|3013
962072691595|3021
962072691595|3048
962072691595|3049
962072691595|3050
962072691595|5092
962072691595|5114
962072691595|5156
962072691595|6190
962072691595|6369
962072691595|6410
962072691595|6676
962072691595|6944
962072691595|6989
962072691595|7233
962072691595|7290
962072691595|7582
962072691595|8067
962072691595|8842
962072691595|9170
962072691595|9227
962072691595|9895
962072691595|11557
962072691595|12273
962072691595|12521
962072691595|13136
962072691595|13330
1168231121804|3049
1030792168333|3050
962072691598|6410
1030792168335|7233
1099511645072|141
1099511645073|3021
1030792168338|1025
962072691603|139
962072691603|284
962072691603|441
962072691603|471
962072691603|579
962072691603|775
962072691603|791
962072691603|798
962072691603|808
962072691603|1170
962072691603|1173
962072691603|1174
962072691603|1189
962072691603|1194
962072691603|1195
962072691603|1201
962072691603|1501
962072691603|1673
962072691603|1676
962072691603|1863
962072691603|1908
962072691603|1912
962072691603|1954
962072691603|1995
962072691603|2002
962072691603|2017
962072691603|2043
962072691603|2060
962072691603|2109
962072691603|2777
962072691603|2780
962072691603|2781
962072691603|2823
962072691603|2834
962072691603|2835
962072691603|2836
962072691603|2848
962072691603|2849
962072691603|2857
962072691603|2865
962072691603|2884
962072691603|2887
962072691603|2918
962072691603|2945
962072691603|3001
962072691603|3031
962072691603|3043
962072691603|3065
962072691603|3089
962072691603|3095
962072691603|5147
962072691603|5403
962072691603|5430
962072691603|5636
962072691603|6377
962072691603|6395
962072691603|6409
962072691603|6413
962072691603|6704
962072691603|6931
962072691603|7093
962072691603|7457
962072691603|7523
962072691603|7582
962072691603|8675
962072691603|9146
962072691603|9486
962072691603|9606
962072691603|9620
962072691603|11143
962072691603|11241
962072691603|11622
962072691603|13815
1099511645076|3001
1099511645077|6377
1030792168342|5430
962072691607|7523
1030792168344|1995
1099511645081|2109
1099511645082|775
1030792168347|449
1030792168347|595
1030792168347|774
1030792168347|1422
1030792168347|1771
1030792168347|2081
1030792168347|2789
1030792168347|3000
1030792168347|3064
1030792168347|3080
1030792168347|3095
1030792168347|7124
1030792168347|8816
1030792168347|11622
1099511645084|2081
1030792168349|3064
1030792168350|3000
1099511645087|1771
1099511645088|1422
1030792168353|595
1030792168353|1530
1030792168353|2033
1030792168353|2790
1030792168353|2884
1030792168353|6940
1030792168353|7534
1030792168353|7572
1030792168353|9729
1030792168354|7572
1168231121827|595
1099511645092|595
1099511645093|595
1168231121830|2884
1099511645095|0
1099511645095|1182
1099511645096|233
1168231121833|233
1168231121834|233
17323|458
17323|564
17323|2016
17323|2784
17323|7032
17323|7582
1099511645100|7032
481036354477|564
1030792168366|2784
1030792168367|2784
412316877744|564
17329|7032
962072691634|458
137438970803|2016
687194784692|7032
412316877749|7582
618475307958|7032
412316877751|564
17336|2016
755914261433|2016
1030792168378|564
137438970811|7582
893353214908|7582
755914261437|7032
618475307966|2784
962072691647|458
343597401024|564
274877924289|7032
481036354498|7582
17347|564
412316877764|2784
549755831237|7032
68719494086|564
343597401031|2784
137438970824|7032
481036354505|7032
274877924298|7032
755914261451|7582
618475307980|458
687194784717|7582
755914261454|7032
17359|6
17359|449
549755831248|6
412316877777|449
137438970834|6
824633738195|449
1030792168404|449
549755831253|6
618475307990|6
687194784727|449
962072691672|449
962072691673|6
1168231121882|449
824633738203|449
755914261468|449
1099511645149|6
687194784734|6
1099511645151|449
1168231121888|449
824633738209|449
343597401058|449
137438970851|6
1168231121892|449
137438970853|449
274877924326|449
549755831271|449
343597401064|6
618475308009|6
137438970858|449
206158447595|6
962072691692|449
412316877805|6
137438970862|449
206158447599|449
68719494128|6
1168231121905|6
137438970866|6
17395|60
17395|62
17395|196
17395|289
17395|472
17395|589
17395|595
17395|803
17395|812
17395|1031
17395|1670
17395|1684
17395|1764
17395|1770
17395|1864
17395|1908
17395|1954
17395|2806
17395|2989
17395|3001
17395|3009
17395|3049
17395|3074
17395|3102
17395|3108
17395|6383
17395|7534
17395|10359
17395|11875
17395|12273
17395|12296
17395|13818
17395|14846
17396|1417
17396|2794
17396|2817
17396|3079
17396|5198
17396|6397
17396|14465
68719494133|139
68719494133|572
68719494133|1411
68719494133|1444
68719494133|1669
68719494133|1749
68719494133|1864
68719494133|1988
68719494133|1997
68719494133|2064
68719494133|2101
68719494133|2787
68719494133|2788
68719494133|2836
68719494133|2934
68719494133|4847
68719494133|6938
68719494133|6968
68719494133|9144
68719494133|10222
68719494133|11695
68719494134|1
68719494134|565
68719494134|2122
68719494134|2795
68719494134|2960
68719494134|4847
68719494134|5344
68719494134|6413
68719494134|7015
68719494134|7524
68719494134|7602
206158447607|7524
618475308024|565
755914261497|7015
618475308026|2960
137438970875|4847
343597401084|5344
412316877821|5344
274877924350|5344
481036354559|565
549755831296|6413
687194784769|2122
755914261506|7015
343597401091|7602
137438970884|7524
343597401093|2960
412316877830|2960
618475308039|2960
755914261512|7524
618475308041|2122
274877924362|7602
206158447627|7015
549755831308|7602
68719494157|2960
412316877838|5344
137438970895|7015
618475308048|2122
412316877841|565
343597401106|5344
618475308051|4847
412316877844|5344
618475308053|1
412316877846|1
137438970903|138
137438970904|277
137438970904|288
137438970904|543
137438970904|782
137438970904|1194
137438970904|1195
137438970904|1206
137438970904|1375
137438970904|1545
137438970904|1616
137438970904|1669
137438970904|1683
137438970904|1862
137438970904|1991
137438970904|2009
137438970904|2020
137438970904|2022
137438970904|2034
137438970904|2104
137438970904|2777
137438970904|2778
137438970904|2787
137438970904|2790
137438970904|2799
137438970904|2801
137438970904|2824
137438970904|2825
137438970904|2839
137438970904|2859
137438970904|2873
137438970904|2875
137438970904|2893
137438970904|2915
137438970904|2944
137438970904|2978
137438970904|2985
137438970904|2997
137438970904|3013
137438970904|3029
137438970904|3090
137438970904|5147
137438970904|5153
137438970904|5192
137438970904|6413
137438970904|6991
137438970904|7208
137438970904|7432
137438970904|7521
137438970904|7604
137438970904|9098
137438970904|10742
137438970904|11240
137438970904|11743
137438970904|15828
274877924377|1683
618475308058|2985
1030792168475|1195
1099511645212|3090
755914261533|543
206158447646|2875
274877924383|7208
412316877856|1683
412316877857|2985
824633738274|6991
549755831331|2824
137438970916|2034
206158447653|288
755914261542|1375
1168231121959|2825
687194784808|277
618475308073|2859
343597401130|2022
1030792168491|2787
1030792168492|2859
755914261549|7521
481036354606|2873
618475308079|2790
1099511645232|1862
412316877873|5192
412316877874|10742
1099511645235|1194
549755831348|1545
137438970933|1991
549755831350|2034
962072691767|3013
687194784824|5192
137438970937|60
137438970937|138
137438970937|295
137438970937|576
137438970937|778
137438970937|784
137438970937|1180
137438970937|1184
137438970937|1454
137438970937|1668
137438970937|1864
137438970937|1952
137438970937|1987
137438970937|1988
137438970937|2027
137438970937|2028
137438970937|2034
137438970937|2035
137438970937|2057
137438970937|2063
137438970937|2076
137438970937|2778
137438970937|2799
137438970937|2801
137438970937|2814
137438970937|2885
137438970937|2920
137438970937|2921
137438970937|2950
137438970937|2988
137438970937|2994
137438970937|3004
137438970937|3034
137438970937|3070
137438970937|4870
137438970937|5189
137438970937|5848
137438970937|6938
137438970937|6946
137438970937|7122
137438970937|7380
137438970937|7534
137438970937|7572
137438970937|9170
137438970937|9179
137438970937|9314
137438970937|11375
206158447674|60
206158447674|565
206158447674|567
206158447674|795
206158447674|1170
206158447674|1545
206158447674|1611
206158447674|2026
206158447674|2031
206158447674|2038
206158447674|2780
206158447674|2784
206158447674|2785
206158447674|2800
206158447674|2801
206158447674|2828
206158447674|2844
206158447674|3016
206158447674|3089
206158447674|5578
206158447674|6397
206158447674|6683
206158447674|6989
206158447674|7547
206158447674|8832
206158447674|9141
206158447674|9244
206158447674|10149
206158447674|15447
206158447675|140
206158447675|146
206158447675|298
206158447675|441
206158447675|524
206158447675|579
206158447675|595
206158447675|597
206158447675|598
206158447675|781
206158447675|784
206158447675|1032
206158447675|1182
206158447675|1452
206158447675|1668
206158447675|1863
206158447675|1910
206158447675|1940
206158447675|1986
206158447675|1990
206158447675|2001
206158447675|2034
206158447675|2083
206158447675|2105
206158447675|2777
206158447675|2784
206158447675|2789
206158447675|2794
206158447675|2809
206158447675|2814
206158447675|2815
206158447675|2823
206158447675|2849
206158447675|2912
206158447675|2961
206158447675|2973
206158447675|2974
206158447675|2975
206158447675|3014
206158447675|3058
206158447675|3070
206158447675|3074
206158447675|3111
206158447675|4767
206158447675|5026
206158447675|5117
206158447675|5752
206158447675|6361
206158447675|6698
206158447675|6868
206158447675|7217
206158447675|7523
206158447675|7582
206158447675|9095
206158447675|9174
206158447675|9238
206158447675|9293
206158447675|9474
206158447675|9650
206158447675|10135
206158447675|10634
206158447675|11505
206158447675|11644
206158447675|12296
206158447675|13725
206158447676|175
274877924413|140
274877924413|146
274877924413|206
274877924413|252
274877924413|296
274877924413|978
274877924413|1021
274877924413|1024
274877924413|1029
274877924413|1032
274877924413|1190
274877924413|1204
274877924413|1410
274877924413|1454
274877924413|1675
274877924413|1909
274877924413|1986
274877924413|2079
274877924413|2086
274877924413|2780
274877924413|2787
274877924413|2799
274877924413|2829
274877924413|2830
274877924413|2910
274877924413|2933
274877924413|2983
274877924413|2986
274877924413|4847
274877924413|5116
274877924413|5724
274877924413|6137
274877924413|6303
274877924413|6449
274877924413|6981
274877924413|6982
274877924413|8317
274877924413|9261
274877924413|9574
274877924413|10199
274877924413|10975
274877924413|11743
274877924413|11875
274877924413|12296
274877924413|12444
274877924413|14569
274877924414|143
274877924414|144
274877924414|295
274877924414|299
274877924414|458
274877924414|578
274877924414|792
274877924414|1176
274877924414|1185
274877924414|1669
274877924414|1674
274877924414|1761
274877924414|1863
274877924414|1908
274877924414|1910
274877924414|1919
274877924414|1984
274877924414|1990
274877924414|2004
274877924414|2038
274877924414|2049
274877924414|2050
274877924414|2094
274877924414|2095
274877924414|2777
274877924414|2778
274877924414|2781
274877924414|2782
274877924414|2794
274877924414|2811
274877924414|2814
274877924414|2817
274877924414|2826
274877924414|2830
274877924414|2837
274877924414|2855
274877924414|2872
274877924414|2879
274877924414|2885
274877924414|2896
274877924414|2906
274877924414|2930
274877924414|2962
274877924414|2982
274877924414|3005
274877924414|3013
274877924414|3024
274877924414|5070
274877924414|5156
274877924414|5163
274877924414|6409
274877924414|6413
274877924414|6418
274877924414|6438
274877924414|6610
274877924414|6904
274877924414|6981
274877924414|6989
274877924414|7509
274877924414|7521
274877924414|7522
274877924414|7523
274877924414|7524
274877924414|7594
274877924414|7604
274877924414|8774
274877924414|9161
274877924414|9209
274877924414|9371
274877924414|9548
274877924414|9990
274877924414|11236
274877924414|11875
274877924414|11884
274877924414|11906
274877924414|13291
274877924415|193
274877924415|790
274877924415|1021
274877924415|1033
274877924415|1993
274877924415|1995
274877924415|2015
274877924415|2118
274877924415|2778
274877924415|2792
274877924415|2795
274877924415|2805
274877924415|2840
274877924415|2912
274877924415|2939
274877924415|2957
274877924415|3034
274877924415|3042
274877924415|3055
274877924415|9161
274877924415|12273
274877924415|12710
274877924415|13816
481036354624|193
1099511645249|2805
962072691778|3042
549755831363|2840
687194784836|12710
1030792168517|1995
687194784838|2939
824633738311|13816
343597401160|1021
618475308105|13816
1099511645258|790
618475308107|2840
893353215052|13816
1099511645261|2957
618475308110|9161
343597401167|2805
343597401168|2912
1168231122001|1033
481036354642|2118
824633738323|1033
1099511645268|3055
481036354645|3034
1168231122006|2957
481036354647|1993
343597401176|1995
412316877913|2778
824633738330|1995
274877924443|448
274877924443|1857
274877924443|1989
274877924443|2106
549755831388|1857
1168231122013|1857
755914261598|448
687194784863|448
1168231122016|2106
549755831393|448
1168231122018|448
412316877923|2106
1168231122020|448
687194784869|448
1168231122022|448
755914261607|1857
274877924456|448
412316877929|1857
343597401194|1857
549755831403|1989
549755831404|1857
412316877933|1989
962072691822|1989
412316877935|2106
274877924464|1857
343597401201|1989
1099511645298|1857
687194784883|1989
962072691828|2106
343597401205|1989
481036354678|1989
343597401207|1759
618475308152|1759
549755831417|1759
687194784890|1759
893353215099|1759
412316877948|1759
687194784893|1759
824633738366|1759
687194784895|1759
343597401216|1759
549755831425|1759
893353215106|1759
1168231122051|1759
481036354692|1759
1168231122053|1759
962072691846|1759
755914261639|1759
1168231122056|1759
962072691849|1759
412316877962|1759
687194784907|1759
893353215116|1759
962072691853|1759
412316877966|1759
618475308175|1759
1030792168592|1759
343597401233|2072
343597401233|2807
343597401233|2885
343597401233|3031
343597401233|4870
481036354706|3031
1030792168595|4870
687194784916|2807
481036354709|3031
687194784918|2072
687194784919|3031
824633738392|4870
755914261657|2072
962072691866|3031
755914261659|2072
893353215132|4870
343597401245|2885
618475308190|2807
481036354719|2807
481036354720|2885
824633738401|2807
962072691874|3031
687194784931|2885
412316877988|2072
687194784933|2072
962072691878|2807
618475308199|2885
1030792168616|4870
549755831465|2072
755914261674|2072
962072691883|2807
481036354732|1417
481036354733|1417
962072691886|1417
893353215151|1417
687194784944|1417
824633738417|1417
962072691890|1417
687194784947|1417
1099511645364|1417
549755831477|1417
618475308214|1417
