:START_ID(Person)|:END_ID(Company)
10995116277782|670
10995116280094|1478
10995116280094|1466
10995116280094|1484
10995116280094|1454
2199023255838|895
35184372091190|546
35184372091190|547
35184372091190|552
35184372091190|538
21990232559118|546
21990232559118|549
21990232559118|541
26388279067810|325
26388279067810|326
26388279067810|328
26388279067810|316
26388279068706|1549
30786325579738|459
30786325579946|1072
30786325579946|1025
30786325579946|1062
30786325579946|1031
30786325579946|1064
15393162790438|512
15393162790438|497
15393162790438|501
15393162790438|505
15393162790438|508
28587302325150|931
17592186044698|758
26388279067790|1553
26388279067790|1542
26388279067790|1544
26388279067790|1551
8796093023674|541
8796093023674|542
8796093023674|543
15393162789346|1472
15393162789346|1476
15393162789346|1498
15393162789346|1516
2490|544
2490|546
8796093025554|933
24189255812742|173
13194139535934|551
13194139535934|553
4398046511678|69
4398046511678|73
4398046511678|76
24189255812698|817
24189255812698|707
24189255812698|709
24189255812698|712
30786325580934|912
30786325580934|906
4398046513970|1557
4398046513970|1559
4398046513970|1561
2199023259310|448
2199023259310|465
2199023259310|452
10995116278346|1567
1874|547
1874|551
1874|552
1874|554
1874|1279
17592186047366|673
17592186047366|675
17592186047366|666
17592186047366|669
8796093022282|544
8796093022282|552
8796093022282|553
8796093022282|541
6597069770314|913
6597069770314|933
6597069770314|935
19791209302102|929
19791209302102|934
19791209302102|905
37383395347554|1109
37383395347554|920
37383395347554|909
37383395347554|926
17592186046354|916
17592186046354|919
17592186046354|936
17592186046354|938
19791209302886|544
19791209302886|552
19791209302886|542
10995116279358|550
10995116279358|1528
10995116279358|542
17592186045806|676
17592186045806|679
17592186045806|682
28587302324422|864
28587302324422|865
28587302324422|866
10995116280510|162
19791209300114|764
28587302325878|1010
28587302325878|197
28587302325878|201
28587302325878|203
8796093024930|160
8796093024930|145
8796093024930|153
8796093024930|140
8796093024930|141
6597069768570|551
2199023255954|547
2199023255954|551
2199023257370|934
2199023257370|937
2199023257370|814
8796093024862|929
8796093024862|932
2199023255870|758
19791209302038|545
10995116280346|513
10995116280346|516
10995116280346|517
10995116280346|504
8796093025086|1312
8796093025086|1316
8796093025086|729
8796093025086|1308
8796093025086|1310
32985348835090|465
30786325581522|1271
30786325581522|1243
3410|1183
17592186046614|212
17592186046614|245
17592186046614|1125
17592186046614|223
32985348835370|961
32985348835370|949
32985348835370|968
32985348835370|953
32985348835370|954
26388279067566|729
26388279067566|957
17592186046738|528
17592186046738|531
17592186046738|523
17592186046738|526
17592186046738|527
26388279066962|576
26388279066962|578
26388279066962|563
15393162789690|147
15393162789690|167
15393162789690|143
6597069768486|595
6597069768486|596
6597069768486|598
6597069768486|599
6597069768486|600
30786325578434|541
30786325578434|542
30786325581402|896
30786325581402|897
30786325581402|888
30786325581402|890
294|546
4398046514478|932
4398046514478|909
13194139537018|896
13194139537018|897
13194139537018|888
13194139537018|889
8796093024326|935
8796093024326|926
32985348834346|676
32985348834346|666
32985348834346|668
32985348834346|671
32985348836642|512
32985348836642|384
19791209302954|770
19791209302954|759
28587302323154|201
28587302323154|203
32985348835458|930
8796093024818|322
8796093024818|308
8796093024818|311
19791209300862|1366
19791209300862|1368
19791209300862|1370
19791209300862|1371
19791209300862|1357
32985348834510|1510
32985348834510|1519
28587302324670|692
28587302324670|693
28587302324670|684
28587302324670|686
24189255812542|917
6597069767486|545
6597069767486|550
21990232556970|914
21990232556970|935
21990232556970|921
21990232556970|905
17592186048030|547
17592186048030|550
17592186045978|467
21990232558394|547
21990232558394|539
24189255813818|550
24189255813818|552
24189255813818|542
32985348835862|930
32985348835862|908
17592186045178|539
17592186045178|541
8796093022438|1558
15393162792762|1015
15393162792762|1016
15393162792762|1017
15393162792762|1018
30786325581406|950
30786325581406|953
19791209301130|292
28587302325386|825
28587302325386|826
35184372090810|1117
2199023255590|800
2199023255590|808
2199023255590|780
2199023255590|798
15393162792682|724
15393162792682|727
15393162792682|717
10995116279418|1568
2282|913
2282|932
2282|933
4398046512890|549
4398046512890|550
2199023258838|546
2199023258838|548
2199023258838|543
6597069768322|896
6597069768322|888
6597069768322|889
17592186046682|1329
17592186046682|1345
17592186046682|1331
17592186046682|1335
6597069768994|1320
6597069768994|1321
6597069768994|1322
6597069768994|1323
6597069768994|1325
21990232555742|896
21990232555742|888
21990232555742|894
21990232555742|895
32985348833686|163
32985348833686|182
32985348833686|174
170|162
170|146
170|164
170|170
170|139
13194139536374|1557
13194139536374|1558
13194139536374|1561
518|301
21990232555526|928
21990232555526|938
21990232555526|924
21990232555526|925
21990232555526|909
15393162792414|1502
2199023257422|544
2199023257422|551
2199023257422|538
2199023257422|541
32985348836354|552
2199023255966|545
2199023255966|546
2199023255966|550
26388279069186|550
37383395345746|544
37383395345746|545
37383395345746|541
24189255812098|1557
24189255812098|1558
24189255812098|1560
24189255812098|1561
17592186045630|570
32985348834890|935
32985348834890|938
19791209302602|932
19791209302602|920
19791209302602|937
19791209302602|927
2858|1559
2858|1560
13194139536422|785
13194139536422|803
13194139536422|794
13194139536422|796
13194139536422|783
15393162790446|784
15393162790446|548
15393162790446|745
4398046511822|913
4398046511822|915
4398046511822|927
21990232558042|400
21990232558042|748
21990232558042|399
15393162791078|1088
15393162791078|1081
15393162791078|1087
2842|416
2842|260
2842|412
2842|413
6597069770010|931
6597069770010|933
6597069770010|934
6597069770010|924
10995116281038|960
10995116281038|962
10995116281038|1003
15393162790418|928
15393162790418|914
15393162790418|931
15393162790418|932
17592186047666|1117
28587302325894|544
28587302325894|542
28587302325894|543
37383395346082|1250
37383395346082|1126
37383395346082|1242
37383395346082|1247
19791209300738|544
19791209300738|545
19791209300738|549
19791209300738|542
17592186045834|260
17592186045834|253
17592186045834|255
30786325581314|675
30786325581314|676
30786325581314|677
30786325581314|679
15393162790626|145
15393162790626|162
15393162790626|175
15393162792310|912
15393162792310|916
15393162792310|917
15393162792310|906
15393162792310|938
35184372089462|179
35184372089462|935
35184372089462|170
35184372089462|171
35184372089462|159
2199023257486|580
2199023257486|556
21990232555626|161
21990232555626|184
21990232555626|156
6597069767586|978
6597069767586|1015
6597069767586|1016
32985348835486|932
32985348835486|423
32985348835486|919
32985348835486|926
37383395344818|1348
37383395344818|1349
35184372090026|577
35184372090026|561
35184372090026|579
35184372090026|572
15393162791654|580
15393162791654|567
15393162791654|556
10995116281254|411
15393162792646|1228
15393162792646|1230
10995116278450|36
10995116278450|202
10995116278450|203
32985348837030|1208
32985348837030|1225
32985348837030|1214
17592186044582|106
17592186044582|109
24189255811758|1412
24189255811758|1417
24189255811758|1435
30786325581454|545
30786325581454|552
30786325581454|538
30786325581454|539
30786325581454|541
30786325579390|1083
8796093023602|912
8796093023602|930
8796093023602|915
8796093023602|916
8796093023602|917
13194139536290|1480
26388279069554|1559
26388279069554|1560
21990232557198|912
21990232557198|930
21990232557198|931
21990232557198|905
21990232557198|12
15393162789326|4
15393162789326|5
15393162789326|6
21990232556526|707
21990232556526|538
4398046514998|825
4398046514998|668
26388279068330|174
2199023257458|1517
10995116279270|549
10995116279270|553
28587302326018|546
28587302326018|551
28587302326018|554
28587302326018|542
21990232558782|1568
21990232558782|1567
32985348836174|0
32985348836174|1
32985348836174|3
32985348836174|5
17592186048170|292
17592186048170|551
6597069768406|228
6597069768406|212
6597069768406|238
28587302323858|777
17592186047194|938
17592186047194|907
17592186047194|923
10995116279774|896
10995116279774|890
10995116279774|895
13194139536798|257
13194139536798|260
13194139536798|254
13194139536798|255
30786325580058|916
30786325580058|933
30786325580058|919
30786325580058|937
19791209300826|532
19791209300826|534
19791209300826|535
8796093025906|549
8796093025906|550
8796093025906|551
8796093025906|553
8796093025906|538
17592186045206|324
17592186045206|308
17592186045206|326
17592186045206|312
17592186045206|328
2199023255982|1444
2199023255982|1512
15393162792626|593
15393162792626|595
15393162792626|605
37383395346006|915
37383395346006|909
37383395346006|926
37383395346006|911
8796093023494|1031
35184372089842|917
35184372089842|907
6597069769478|1175
6597069769478|1178
6597069769478|1180
2199023258170|1558
2199023258170|1559
2199023258170|126
2199023257026|996
2199023257026|990
2702|1184
2702|1192
2702|58
30786325580434|1560
30786325580434|636
13194139535458|931
13194139535458|917
13194139535458|923
13194139535458|910
6597069767106|1558
6597069767106|903
19791209301910|758
37383395348206|1022
4398046514958|865
4398046514958|1460
4398046514958|1464
4398046514958|1513
26388279069154|1072
26388279069154|1223
26388279069154|1066
26388279069154|1051
17592186045898|8
17592186045898|9
37383395347074|1568
37383395347074|1567
32985348834810|913
32985348834810|908
32985348834810|925
17592186046450|545
17592186046450|546
17592186046450|547
17592186046450|551
17592186046450|538
37383395347958|118
37383395347958|119
37383395347958|120
37383395347958|121
37383395347958|111
30786325581370|1064
30786325581370|1023
970|930
970|906
970|909
970|925
19791209302418|721
19791209302418|2
19791209302418|6
19791209303122|544
19791209303122|546
19791209303122|551
19791209303122|543
2199023258846|1157
35184372092294|1440
35184372092294|1477
35184372092294|1480
35184372092294|1482
15393162792262|930
28587302323806|546
28587302323806|539
10995116280598|49
10995116280598|289
10995116280598|263
19791209301802|547
19791209301802|551
19791209301802|542
24189255812178|421
4398046511982|983
4398046511982|984
4398046511982|986
24189255814190|296
24189255814190|297
24189255814190|298
1034|804
1034|789
1034|807
1034|798
1034|799
32985348834422|544
32985348834422|546
32985348834422|553
32985348834422|538
32985348834422|543
10995116280014|1313
10995116280014|1314
10995116280014|1316
10995116280014|1310
32985348833390|1489
32985348833390|1510
32985348833390|1527
32985348833390|1512
32985348833390|1519
32985348834818|550
32985348834818|541
19791209300202|848
19791209300202|851
19791209300202|853
19791209300202|109
35184372089646|496
35184372089646|497
35184372089646|503
35184372089646|490
24189255811798|933
24189255811798|927
26388279067866|1267
26388279067866|1244
26388279067866|1261
35184372089582|614
26388279067442|919
26388279067442|921
26388279067442|911
17592186046834|345
17592186044826|183
2199023255830|480
2199023255830|1040
2199023255830|485
2199023255830|456
2199023255830|475
13194139533766|487
13194139533766|455
30786325577790|400
30786325577790|399
28587302322210|22
28587302322210|26
28587302322210|30
35184372090350|862
30786325581258|400
30786325581258|1313
30786325581258|399
28587302325194|1361
28587302325194|1382
28587302325194|1384
28587302325194|1388
15393162789630|921
15393162789630|924
15393162789630|908
19791209300874|758
24189255811738|892
24189255811738|894
17592186045594|552
17592186045594|540
37383395345678|569
37383395345678|558
1134|1001
1134|1002
28587302324630|1117
28587302324630|1118
4398046512358|537
37383395346458|912
37383395346458|933
37383395346458|905
37383395346458|925
37383395345970|181
37383395345970|184
1878|553
1878|539
28587302324194|1558
28587302324194|1559
28587302324194|1560
35184372089926|106
35184372089926|107
35184372089926|108
24189255812038|299
24189255812038|300
24189255812038|301
6597069766814|890
6597069766814|892
6597069766814|893
17592186047970|1001
17592186047970|1002
26388279068078|11
17592186047918|956
37383395345554|912
37383395345554|937
37383395345554|938
37383395345554|924
3426|792
19791209302266|969
19791209302266|970
19791209302266|972
19791209302266|973
19791209302266|974
32985348834074|913
32985348834074|920
2650|1177
2650|127
26388279068734|901
26388279068734|893
26388279069338|571
2199023257994|1356
30786325579542|917
30786325579542|936
30786325579542|905
30786325579542|922
28587302322542|1567
24189255813890|1449
24189255813890|1530
24189255813890|1515
24189255813890|1485
422|674
32985348836970|5
32985348836970|106
32985348836970|107
32985348836970|109
28587302324842|675
28587302324842|681
28587302324842|667
32985348834886|1228
32985348834886|1230
17592186047414|1297
17592186047414|1300
17592186047414|1301
17592186047414|1302
30786325578846|538
30786325578846|554
32985348834082|1105
28587302322378|1177
15393162790986|546
15393162790986|547
15393162790986|551
4398046512502|928
4398046512502|913
4398046512502|933
35184372089446|533
35184372089446|534
35184372089446|535
35184372089446|537
10995116278754|538
35184372092062|676
35184372092062|680
35184372092062|671
35184372089394|113
35184372089394|114
28587302323250|932
28587302323250|920
28587302323250|923
28587302323250|909
3238|1175
2230|1001
28587302322350|1155
28587302322350|1140
28587302322350|1159
28587302322350|1143
28587302322350|1145
28587302323682|962
28587302323682|950
28587302323682|983
28587302323682|951
28587302323682|957
21990232557482|1001
21990232557482|1002
13194139533922|1568
13194139533922|1228
13194139533922|1567
35184372090714|1569
35184372090714|1571
35184372090714|1572
24189255813874|895
17592186044657|481
17592186044657|465
17592186044657|450
17592186044657|442
15393162788901|912
15393162788901|932
15393162788901|919
6597069768709|1009
6597069768709|1010
6597069768709|998
6597069768709|1229
24189255811369|1136
24189255811369|108
17592186046893|914
17592186046893|936
17592186046893|937
17592186046893|907
6597069767045|789
6597069767045|806
13194139534781|574
13194139534781|559
1661|805
19791209301977|751
21990232555993|1154
21990232555993|1160
21990232555993|1144
21990232555993|1165
13194139533469|912
13194139533469|928
13194139533469|935
13194139533469|923
28587302325041|548
28587302325041|551
28587302325041|539
28587302325041|540
28587302324873|545
28587302324873|546
28587302324873|549
10995116280321|832
10995116280321|834
10995116280321|837
10995116280321|829
37383395347453|304
37383395347453|306
37383395347453|300
37383395347973|182
37383395347973|159
30786325580985|976
30786325580985|971
37383395344729|306
37383395344729|307
37383395344729|300
37383395344729|302
4398046513597|912
4398046513597|914
4398046513597|937
24189255811409|836
24189255811409|838
24189255811409|843
21990232556369|322
21990232556369|324
4398046511893|812
1813|549
1813|542
35184372090001|1557
35184372090001|1560
35184372090001|1561
13194139535237|1117
13194139535237|1118
4398046511473|914
4398046511473|906
4398046511473|909
30786325578837|7
26388279066709|921
26388279066709|922
26388279066709|908
26388279066709|925
26388279066709|927
28587302322773|937
28587302322773|925
28587302322773|910
28587302322773|926
17592186046913|667
17592186046913|669
26388279067777|512
26388279067777|497
26388279067777|490
26388279067777|492
2199023256385|809
2199023256385|810
2199023256385|811
2199023256385|812
2797|1226
2797|1227
13194139534405|1560
801|384
801|385
801|386
801|907
801|380
19791209301073|1175
19791209301073|1179
13194139534685|1409
13194139534685|1410
13194139534685|1114
13194139534685|1389
10995116278765|1442
10995116278765|1529
10995116278765|1482
10995116279933|1474
10995116279933|1523
10995116279933|1508
10995116279933|1525
10995116279933|1500
19791209303117|864
19791209303117|865
21990232557853|1410
21990232557853|1412
21990232557853|1403
32985348834033|788
293|1029
293|1101
2541|448
2541|470
2541|461
2541|462
2541|478
13194139534613|700
30786325578649|1297
30786325578649|1298
4398046514645|930
4398046514645|916
4398046514645|920
4398046514645|937
4398046514645|927
21990232558489|676
21990232558489|665
21990232558489|682
21990232558489|667
21990232558489|668
24189255813917|1298
24189255813917|1301
28587302323441|705
28587302323441|706
28587302323441|697
28587302323441|715
26388279068325|964
26388279068325|949
26388279068325|951
26388279068325|968
30786325578013|58
2199023256517|296
2199023256517|298
24189255812957|32
24189255812957|33
19791209303809|929
19791209303809|913
19791209303809|915
19791209303809|937
19791209303809|922
28587302323189|932
28587302323189|935
21990232558577|929
21990232558577|915
21990232558577|916
21990232558577|907
21990232558577|927
26388279069613|292
24189255813677|708
24189255813677|703
24189255811945|401
24189255811945|402
24189255811945|409
32985348836201|1557
32985348836201|1558
24189255811645|1177
24189255811645|1178
24189255811645|1179
26388279066893|583
26388279066893|572
13194139534945|1100
26388279068061|465
26388279068061|452
8796093023069|400
8796093023069|399
4398046512669|720
15393162791125|1229
32985348833433|1465
32985348833433|1117
2199023255781|1200
2199023255781|1186
2199023255781|1197
2199023255781|1215
8796093024997|435
8796093024997|439
8796093024997|411
8796093024997|429
37383395344761|1316
19791209300653|1017
19791209300653|1022
2909|572
17592186046397|915
17592186046397|932
17592186046397|919
17592186046397|540
17592186047749|183
17592186047749|156
17592186047749|172
13194139533493|304
13194139533493|306
13194139533493|307
13194139533493|303
35184372089945|801
35184372089945|796
35184372089945|782
24189255814733|758
28587302322633|1104
28587302322633|1041
28587302322633|1065
28587302322633|1119
2199023257905|209
2199023257905|205
2199023257905|207
4398046511589|1329
4398046511589|1348
4398046511589|1350
4398046511589|1336
21990232559025|374
21990232559025|380
13194139536393|550
13194139536393|541
30786325579185|913
30786325579185|911
17592186046197|1321
17592186046197|1325
21990232557345|548
21990232557345|538
6597069769397|1
6597069769397|4
32985348837101|552
32985348837101|956
4398046513885|544
4398046513885|550
4398046513885|539
4398046513885|542
8796093022573|930
8796093022573|932
8796093022573|936
8796093022573|921
8796093022573|907
19791209303713|375
19791209303713|380
21990232559277|1505
21990232559277|787
21990232559277|798
28587302322349|920
28587302322349|937
26388279069969|592
26388279069969|593
26388279069969|1016
8796093025545|485
8796093025545|461
8796093025545|445
8796093025545|463
13194139533409|546
13194139533409|543
4398046511721|1264
4398046511721|1250
4398046511721|1237
4398046511721|1272
21990232556649|394
15393162789125|1073
24189255814321|1560
37383395346805|560
37383395346805|588
37383395346805|557
37383395346805|559
35184372091765|906
35184372091765|926
10995116277849|538
6597069769021|372
6597069769021|391
30786325579441|912
21990232559245|914
21990232559245|935
10995116278841|665
17592186045649|354
17592186045649|554
26388279069113|112
26388279069113|115
26388279069113|116
26388279069113|118
26388279069113|121
28587302325177|533
28587302325177|537
37383395346257|120
37383395346257|1294
26388279067453|1297
26388279067453|1299
26388279067453|1301
30786325579581|577
30786325579581|556
30786325579581|573
30786325578965|1001
2199023258257|928
2199023258257|931
2199023258257|932
2199023258257|919
2199023258257|909
32985348834529|1568
32985348834529|1567
2199023258001|978
2199023258001|975
30786325579589|551
30786325579589|552
30786325579589|540
30786325579589|541
6597069770397|6
6597069770397|9
17592186046665|896
17592186046665|889
17592186046665|890
17592186046665|895
4398046512545|977
4398046512545|978
4398046512545|979
4398046512545|980
32985348834001|553
32985348834001|554
13194139535901|371
13194139535901|373
13194139535901|379
32985348834665|769
32985348834665|759
32985348834665|765
32985348834665|766
24189255813165|988
8796093022689|803
8796093022689|790
8796093022689|807
8796093022689|782
8796093022689|783
32985348836245|348
37383395345113|309
4398046513373|1174
4398046511417|1025
3497|146
3497|181
3497|1535
13194139534817|923
19791209302381|1412
19791209302381|1418
35184372090537|608
35184372090537|613
15393162791049|395
8796093023577|464
8796093023577|450
8796093023577|467
8796093023577|485
8796093023577|477
35184372092641|1569
35184372092641|1571
15393162789721|788
15393162789721|887
10995116281469|1571
10995116281469|602
28587302325769|824
28587302325769|826
28587302325769|827
26388279066897|7
26388279066897|9
21990232555933|3
21990232555933|1348
21990232555933|1338
21990232555933|1327
30786325578937|548
30786325578937|552
30786325578937|543
37383395346673|579
28587302324813|795
28587302324813|780
15393162789909|145
15393162789909|150
15393162789909|153
15393162789909|143
26388279067257|914
26388279067257|917
26388279067257|909
6597069766725|368
6597069766725|675
6597069766725|669
6597069766725|670
15393162790041|291
15393162790041|283
13194139534941|550
13194139534941|551
13194139534941|543
15393162790713|586
15393162790713|555
6597069768225|545
6597069768225|548
6597069768225|552
32985348834485|930
32985348834485|915
32985348834485|916
32985348834485|907
4398046513269|209
4398046513269|1180
4398046513269|205
4398046513269|207
10995116279413|896
10995116279413|897
10995116279413|890
10995116279413|892
19791209300285|865
19791209300285|866
26388279069501|758
15393162791721|538
37383395345941|931
37383395345941|907
21990232557253|107
2199023257545|544
2199023257545|552
2199023257545|553
2199023257545|539
15393162789305|919
15393162789305|937
8796093023693|1002
30786325578205|665
30786325578205|667
30786325578205|668
17592186045817|106
17592186045817|107
17592186045817|109
15393162790813|552
15393162790813|553
2199023259429|1360
2199023259429|1379
2199023259429|1416
2199023259429|1354
19791209302305|0
19791209302305|3
19791209302305|5
10995116279589|770
10995116279589|217
10995116279589|761
3217|400
3217|399
28587302325089|144
28587302325089|145
28587302325089|179
4398046514521|1118
37383395347569|362
37383395347569|363
37383395347569|366
37383395347569|367
15393162792733|546
15393162792733|552
1417|8
1417|9
15393162791109|724
15393162791109|727
15393162791585|817
15393162791585|469
15393162791585|476
15393162791585|461
6597069769685|32
6597069769685|22
37383395345457|888
37383395345457|889
37383395345457|892
37383395345457|893
6597069767329|1255
6597069767329|1242
6597069767329|1245
10995116279765|1002
17592186045229|896
17592186045229|892
17592186045229|893
17592186045229|894
30786325579657|488
30786325579657|473
4398046513093|919
4398046513093|908
37383395345725|887
37383395345725|891
37383395345725|892
37383395345725|893
13194139534293|736
28587302325889|961
28587302325889|1476
28587302325889|964
28587302325889|953
28587302325889|959
35184372089009|802
35184372089009|798
35184372089009|783
35184372089965|480
35184372089965|452
35184372089965|457
35184372089965|444
35184372089965|445
10995116278545|824
10995116278545|826
2199023258385|912
2199023258385|918
2199023258385|905
2199023258385|908
8796093024773|208
8796093024773|209
8796093024773|205
8796093024773|206
8796093024773|207
13194139536513|1571
13194139536513|307
13194139536513|1086
13194139536513|1023
2199023255809|1345
2199023255809|1327
10995116281229|803
10995116281229|782
26388279068441|1185
26388279068441|1201
26388279068441|1221
26388279068441|1210
26388279068441|1197
30786325580989|400
30786325580989|14
30786325580989|399
21990232555725|912
21990232555725|938
17592186047829|1001
17592186047233|918
17592186047233|935
17592186047233|889
17592186047233|907
17592186047233|909
21990232556461|582
21990232556461|566
21990232556461|586
17592186046125|665
26388279069793|965
26388279069793|952
26388279069793|187
26388279069793|956
30786325579769|297
30786325579769|298
977|1174
977|1178
977|1179
4398046511849|545
4398046511849|961
4398046511849|549
4398046511849|542
4398046511849|543
10995116278229|1558
10995116278229|1560
10995116278229|1561
35184372090777|790
35184372090777|799
6597069766985|1296
4398046511945|544
4398046511945|549
4398046511945|542
28587302323201|1361
28587302323201|1377
28587302323201|1370
15393162789661|907
15393162789661|925
2199023255573|890
2199023255573|892
17592186048065|934
17592186048065|908
35184372089481|156
10995116280281|631
30786325580241|538
30786325580241|543
24189255812717|933
24189255812717|937
24189255812717|925
32985348834657|1563
13194139534341|1435
13194139534341|1436
4398046513209|672
4398046513209|675
4398046513209|669
24189255814953|1056
24189255814953|1041
24189255814953|1102
10995116279701|1179
21990232556573|679
21990232556573|666
21990232556573|667
6597069770105|1117
6597069770105|1118
8796093023097|961
8796093023097|962
8796093023097|964
8796093023097|967
2199023256229|896
2199023256229|889
2199023256229|893
1541|887
1541|891
1541|892
1541|894
15393162790077|641
15393162790077|662
15393162790077|637
15393162790077|654
2199023258833|952
6597069769417|209
6597069769417|918
6597069769417|905
6597069769417|911
15393162792085|1559
15393162792085|1560
37383395348013|1118
24189255811377|866
1533|1520
1533|1505
1533|1479
1533|1511
30786325581101|544
10995116277761|496
10995116277761|514
10995116277761|293
10995116277761|507
2199023256977|928
2199023256977|916
2199023256977|938
2199023256977|906
2199023257209|1223
2199023257209|1224
2199023257209|1196
35184372089373|578
35184372089373|557
13194139535869|930
13194139535869|936
13194139535869|764
13194139535869|925
2809|916
8796093022645|1018
8796093022645|1021
15393162791433|107
15393162791433|108
26388279069701|887
26388279069701|891
26388279069701|892
26388279069701|895
13194139534773|1002
3785|546
3785|548
3785|980
3785|538
3785|541
6597069770329|129
6597069770329|518
6597069770329|520
15393162790489|7
15393162790489|10
15393162790489|11
37383395346021|565
37383395346021|555
37383395346021|573
8796093025549|304
8796093025549|306
8796093025549|299
10995116281613|548
10995116281613|550
10995116281613|538
8796093023469|162
8796093023469|164
10995116279533|533
10995116279533|534
10995116279533|535
4398046514713|208
4398046514713|206
4398046513389|932
4398046513389|935
4398046513389|936
4398046513389|301
15393162789257|888
15393162789257|890
35184372089801|1557
35184372089801|398
30786325578721|927
2199023258913|1561
32985348835685|1001
32985348835685|1002
19791209300317|205
19791209300317|207
30786325580645|668
30786325580645|669
10995116278809|459
10995116278809|460
10995116278809|445
8796093022641|1557
28587302322741|148
28587302322741|166
28587302322741|170
28587302322741|154
28587302322741|141
32985348834869|353
32985348834869|354
32985348834869|357
15393162790217|1090
15393162790217|1095
15393162790217|1023
37383395346709|1553
2199023257273|1012
13194139535905|433
13194139535905|437
6597069769041|952
6597069769041|954
17592186046517|674
17592186046517|741
17592186046517|681
35184372089333|1241
37383395347637|548
37383395347637|543
8796093022697|720
8796093022697|724
8796093022697|726
8796093022697|717
15393162790089|179
15393162790089|168
2199023258601|896
2199023258601|888
2199023258601|889
2199023258601|890
17592186046081|968
17592186046081|956
17592186046081|957
10995116278453|1520
10995116278453|1453
10995116278453|1470
10995116278453|1471
10995116278453|1503
17592186045933|208
17592186045933|988
17592186045933|205
17592186045933|207
24189255811909|547
24189255811909|583
24189255811909|552
24189255811909|541
10995116281573|1569
10995116281573|1574
8796093025729|787
8796093025729|803
2199023256129|864
2199023256129|865
2199023256129|866
32985348834337|1540
32985348834337|1544
32985348834337|1547
32985348834337|1550
2199023258193|1570
2199023258193|1574
10995116278353|483
10995116278353|455
10995116278353|442
30786325581381|145
30786325581381|180
30786325581381|138
30786325581381|157
4398046511553|961
4398046511553|963
4398046511553|950
4398046511553|953
32985348834881|1363
32985348834881|1351
32985348834881|1383
32985348834881|1387
30786325578817|546
30786325578817|539
32985348837129|416
32985348837129|1176
32985348837129|1179
2199023259289|549
2199023259289|550
2199023259289|539
2199023259289|1117
26388279066717|22
26388279066717|23
26388279066717|28
26388279066717|109
26388279066717|30
35184372091045|809
35184372091045|812
26388279068997|551
37383395347697|824
37383395347697|555
6597069768937|784
6597069768937|790
6597069768937|1004
6597069768937|780
6597069768937|797
8796093023641|1001
8796093023641|1002
8796093023641|655
8796093022377|549
19791209303069|480
19791209303069|460
21990232556969|549
21990232556969|550
21990232556969|552
28587302325249|544
28587302325249|548
28587302325249|550
28587302325249|398
35184372092317|587
26388279069857|672
26388279069857|679
26388279069857|681
26388279069857|668
37383395345445|915
37383395345445|921
8796093024425|205
15393162790829|578
15393162790829|583
15393162790829|584
15393162790829|570
24189255813277|1322
24189255813277|1323
21990232556237|545
21990232556237|550
21990232556237|543
28587302325453|932
4398046512961|300
8796093025081|1558
1617|963
1617|953
1617|956
1617|958
1617|959
15393162789289|1570
28587302322745|940
28587302322745|941
28587302322745|943
21990232558649|1002
17592186047993|51
17592186047993|70
17592186047993|74
17592186047993|77
15393162789381|523
15393162789381|525
24189255811453|543
4398046513201|787
4398046513201|807
4398046513201|781
4398046513201|782
26388279070069|552
26388279070069|538
15393162790885|472
15393162790885|461
15393162790885|462
26388279070489|322
26388279070489|317
21990232556313|1018
21990232556313|1020
35184372092061|147
35184372092061|149
35184372092061|171
35184372092061|157
35184372092061|159
26388279067557|1226
26388279067557|1229
21990232559345|483
24189255814049|1321
24189255814049|1325
24189255814049|175
2199023258953|698
2199023258953|700
19791209301745|126
17592186048101|805
10995116279797|887
10995116279797|889
10995116279797|895
10995116280765|1331
10995116280765|1340
8796093023733|949
28587302324265|832
28587302324265|787
28587302324265|794
28587302324265|798
17592186045581|678
17592186045581|1560
17592186045581|682
17592186045581|667
17592186045581|668
15393162791329|818
15393162791329|820
15393162791329|821
1953|929
1953|937
1953|922
1953|911
26388279068045|256
26388279068045|921
26388279068045|908
26388279068045|925
26388279068045|926
28587302324773|924
30786325578381|775
30786325578381|44
13194139534565|471
13194139534565|458
13194139534565|461
13194139534705|567
15393162792509|890
15393162792509|892
15393162792509|893
15393162792509|895
2277|544
2277|549
2277|552
8796093026037|180
35184372091941|823
15393162789949|544
15393162789949|553
1513|1558
1513|1559
35184372089189|1560
15393162791685|674
15393162791685|666
2199023258229|1553
2199023258229|1548
2199023258229|1551
2199023255817|1313
2199023255817|1307
2199023256881|1320
2199023256881|1321
6597069767345|1472
6597069767345|1474
6597069767345|1459
10995116280933|1473
10995116280933|1497
10995116280933|1486
10995116280933|1519
1137|532
1137|534
1137|535
8796093023553|758
13194139533633|304
13194139533633|921
13194139533633|923
13194139533633|927
10995116280685|245
10995116280685|246
10995116280685|220
21990232558421|1568
21990232558421|795
21990232558421|1567
19791209301581|1317
19791209301581|298
15393162792317|1171
15393162792317|1165
15393162790425|544
15393162790425|548
15393162790425|549
15393162790425|554
17592186047925|273
17592186047925|931
17592186047925|918
17592186047925|919
17592186047925|924
8796093024625|171
8796093022837|544
13194139534677|208
13194139534677|205
2199023258877|888
13194139534077|913
13194139534077|935
13194139534077|920
4398046513405|921
15393162789769|549
15393162789769|550
15393162789769|552
15393162789769|539
21990232558149|49
