:START_ID(Post)|:END_ID(Tag)
1099512190203|1962
1099512190203|2120
1099512190223|780
1099512190223|1174
1099512190223|1962
1099512190223|2011
1099512190223|6155
1099512190223|7031
1099512190223|9188
1099512190223|10187
1099512190243|1962
1099512190243|5170
1099512190243|8398
1099512190243|9119
1099512190263|807
1099512190263|1962
1099512190263|2076
1099512190263|2820
1099512190263|5802
1099512190263|9267
1099512190263|11401
1099512190263|13906
1168231667019|2914
1168231667019|4759
1168231667019|5841
1168231667019|7578
1168231667036|4759
1168231667036|5107
1168231667036|13227
1168231667047|0
1099512190329|0
1099512190348|0
1168231667096|0
1168231667105|0
1168231667107|0
1168231667114|0
1168231667135|0
1168231667146|0
1168231667151|0
1168231667162|0
1168231667163|0
1168231667172|0
1168231667193|0
1099512190464|0
1168231667201|0
1168231667221|0
1168231667238|0
1099512190517|138
1099512190517|142
1099512190518|138
1099512190518|582
1099512190518|2812
1099512190518|6933
1099512190518|12968
1030792713783|1752
1030792713783|2996
1030792713783|5064
1030792713783|5799
1030792713783|11358
1030792713797|1752
1030792713797|1762
1030792713797|2876
1030792713797|5106
1030792713797|9106
1030792713797|13265
1030792713811|1752
1030792713811|1952
1030792713811|6363
1030792713811|7234
1030792713825|4
1030792713825|1171
1030792713825|2940
1030792713825|3054
1030792713825|3071
1168231667365|139
1168231667365|141
1168231667365|2052
1168231667365|2782
1168231667365|2910
1168231667365|5133
1099512190644|139
1099512190644|5418
1099512190644|5546
206158993250|1
893353760625|1
274878470016|1
1099512190863|1
824634283934|1
755914807213|1
1030792714172|1
481036900299|1
481036900314|1
893353760745|1
68720039928|1
618475853831|1
412317423638|1
412317423653|1
893353760820|1
1168231667779|1
343597946962|1
412317423713|1
755914807408|1
1030792714367|1
755914807438|1
687195330717|1
412317423788|1
68720040123|1
549756377290|1
1030792714457|1
343597947112|1
137439516919|1
412317423878|1
618475854101|1
137439516964|1525
137439516964|5603
137439516964|8424
137439516964|9235
137439516964|11697
137439516964|11776
137439516964|13998
412317423911|974
412317423911|1204
412317423911|1453
412317423911|5074
412317423911|9063
755914807594|1177
755914807594|1528
755914807594|1674
755914807594|5992
755914807594|10691
755914807594|12334
824634284333|1934
824634284333|2094
824634284333|2901
824634284333|5413
824634284333|8546
824634284333|12335
412317423920|976
412317423920|1453
412317423920|6393
412317423920|9063
755914807603|1528
755914807603|5127
755914807603|5171
755914807603|5312
755914807603|7574
755914807603|7575
755914807603|9362
137439516982|1525
137439516982|9096
137439516982|9263
137439516982|9329
137439516985|1525
137439516985|2050
137439516985|2103
137439516985|7579
755914807612|1528
755914807612|2854
755914807612|6412
755914807612|6972
755914807612|12490
137439516991|1525
137439516991|5924
137439516991|9041
137439516991|10059
137439516991|11676
137439516994|1525
137439516994|9250
824634284357|1934
824634284357|2028
824634284357|6704
824634284357|11529
824634284357|11922
755914807624|1528
755914807624|2946
755914807624|7880
137439517003|1525
137439517003|5728
137439517003|11738
412317423950|573
412317423950|797
412317423950|1453
412317423950|2778
412317423950|6946
412317423953|780
412317423953|1453
412317423953|5094
412317423953|6411
412317423953|6972
412317423953|7584
412317423953|9050
824634284372|1934
824634284372|2077
824634284372|4949
824634284372|6305
824634284372|6411
824634284372|6963
824634284375|1934
824634284375|2892
824634284375|6971
824634284375|9595
824634284375|12469
824634284378|1934
824634284378|6797
824634284378|7577
824634284378|7598
137439517021|1028
137439517021|1444
137439517021|1525
137439517021|2871
137439517021|3100
137439517021|11939
137439517021|11971
824634284384|1170
824634284384|1934
824634284384|5103
824634284384|6370
824634284384|12453
755914807651|584
755914807651|1528
755914807651|2860
755914807651|9332
755914807651|10214
755914807654|1528
755914807654|2902
755914807654|5860
755914807654|6645
755914807654|8009
755914807654|10322
137439517033|1525
137439517033|2942
137439517033|12143
137439517033|15761
137439517036|1525
137439517036|2062
137439517036|7171
412317423983|1453
412317423983|5071
412317423983|5075
412317423983|7020
412317423983|9291
412317423983|13821
824634284402|1934
824634284402|10037
824634284402|13413
824634284402|14862
824634284405|1934
824634284405|12416
824634284405|14076
137439517048|1525
137439517048|1993
137439517048|7372
137439517048|7525
824634284780|26
824634284780|1864
549756377844|26
549756377844|2905
549756377844|5067
893353761532|26
893353761532|5192
824634284804|26
824634284804|1999
824634284804|10037
412317424396|26
412317424396|781
893353761556|26
893353761556|1999
893353761556|7580
755914808092|26
755914808092|3056
755914808100|26
68720040748|26
68720040748|1450
68720040748|2793
68720040748|2940
893353761588|26
893353761588|2014
893353761588|2791
893353761588|2879
893353761588|3056
893353761588|7522
824634284860|26
824634284860|2002
824634284860|2879
564036|26
564036|1864
564036|2793
564036|5153
564036|6449
549756377932|26
549756377932|565
549756377932|1987
549756377932|2905
549756377932|3056
564052|26
564052|1450
564052|1863
564052|1864
564052|6449
564052|11347
481036901212|26
481036901212|12670
137439517540|1406
137439517540|2963
137439517540|6378
137439517540|8510
137439517540|11629
137439517540|11725
687195331435|289
687195331435|1396
687195331435|1676
687195331435|2055
687195331435|6401
687195331435|9188
687195331435|10614
687195331435|10769
687195331435|11694
206158994290|561
206158994290|1029
206158994290|2002
206158994290|6359
206158994290|6426
206158994290|11686
687195331449|1396
687195331449|2055
687195331449|2953
687195331449|5999
687195331449|7455
687195331449|11377
687195331456|1524
687195331456|5191
687195331456|6930
687195331456|6987
687195331456|11635
687195331456|12501
687195331463|1396
687195331463|1759
687195331463|2945
687195331463|6768
687195331463|12016
687195331463|12285
687195331463|13253
206158994318|561
206158994318|1164
206158994318|1206
206158994318|1912
206158994318|2043
206158994318|2092
206158994318|2786
206158994318|12094
206158994325|561
206158994325|1681
687195331484|448
687195331484|1396
687195331484|3001
687195331484|6724
687195331484|7010
687195331484|7401
687195331484|7655
137439517603|2872
137439517603|3156
137439517603|6413
137439517603|8127
687195331498|1396
137439517617|3156
137439517617|7953
687195331512|410
687195331512|1759
687195331512|5158
687195331512|6478
687195331512|9316
687195331512|11361
137439517631|587
137439517631|2783
137439517631|3156
137439517631|11558
137439517631|11613
687195331526|410
687195331526|2065
687195331526|2858
687195331526|6402
687195331526|7521
687195331526|8757
687195331532|1396
687195331532|10430
687195331532|10453
687195331532|11377
687195331532|13108
687195331539|1524
687195331539|6673
687195331539|9316
687195331539|10717
137439517658|3156
137439517658|4986
137439517658|5521
137439517658|6867
137439517658|11749
206158994401|561
206158994401|3075
137439517672|3156
137439517672|5070
137439517672|5108
137439517672|5162
137439517672|10060
687195331567|1524
687195331567|1532
687195331567|5068
687195331567|7356
687195331567|9037
687195331567|9104
687195331567|10222
687195331567|11541
687195331567|13396
687195331567|13591
206158994422|561
206158994422|9182
206158994422|11640
687195331581|410
687195331581|1546
687195331581|5183
687195331581|10155
137439517700|1406
137439517700|6464
206158994443|561
206158994443|1152
206158994443|9055
274878471547|1539
893353762191|1539
549756378531|1539
549756378551|1539
962073238987|1539
137439518175|1539
137439518195|1539
962073239047|1539
412317425179|1539
1030792715823|1539
893353762371|1539
68720041559|1539
893353762411|1539
68720041599|1539
343597948563|1539
824634285735|1539
206158995131|1539
343597948623|1539
618475855587|1539
824634285815|1539
68720041739|1539
274878471967|1539
481036902195|1539
137439518535|1539
137439518555|1028
137439518555|1525
137439518555|5802
137439518555|9706
137439518555|10888
137439518555|11917
137439518562|1525
137439518562|2833
137439518562|9037
137439518562|12452
68720041833|1502
68720041833|2803
68720041833|2880
68720041833|3021
68720041833|5090
68720041833|6433
68720041833|7510
68720041833|7554
68720041833|7563
68720041833|9294
68720041833|11895
137439518576|1525
137439518576|2120
137439518576|2881
137439518576|2904
137439518576|2941
137439518576|3080
137439518576|6004
137439518576|6358
137439518576|7254
137439518576|9442
137439518583|1525
137439518583|14230
137439518590|1525
137439518590|3027
137439518590|5071
137439518590|5984
137439518590|15134
137439518597|1525
137439518597|1952
137439518597|2047
137439518597|2777
137439518597|2968
137439518597|2997
137439518597|6665
137439518597|7581
137439518597|9728
137439518597|10602
137439518604|795
137439518604|1021
137439518604|1525
137439518604|2968
137439518604|5158
137439518604|5191
137439518604|6359
137439518604|6406
137439518604|9068
137439518604|9303
137439518604|11557
137439518604|11638
137439518611|1525
137439518611|1672
137439518611|2023
137439518611|11356
343597948826|1933
343597948826|2892
343597948826|2932
343597948826|5989
343597948826|10224
137439518625|577
137439518625|1525
137439518625|8510
137439518625|12486
137439518632|1525
137439518632|1863
137439518632|7003
137439518632|7047
137439518632|7384
137439518632|14249
343597948847|416
343597948847|1933
343597948847|7012
343597948847|9150
137439518646|1153
137439518646|1525
137439518646|2914
137439518646|5593
137439518653|1525
137439518653|1770
137439518653|9276
137439518653|11391
137439518653|11745
137439518653|11804
137439518653|12042
68720041924|279
68720041924|1171
68720041924|1502
68720041924|2815
68720041924|9315
68720041924|12786
137439518667|1525
137439518667|5119
137439518667|6363
137439518667|12040
343597948882|1933
343597948882|3061
137439518681|1525
137439518681|2781
137439518681|9690
137439518681|11007
137439518681|11603
68720041952|582
68720041952|1502
68720041952|2919
68720041952|2982
68720041952|11504
68720041952|13422
565630|470
549756379539|470
549756379539|2833
206158995880|470
206158995880|1918
412317426109|470
1030792716754|470
1030792716754|2025
1030792716754|2819
481036902887|470
565756|470
565756|1918
274878472721|470
274878472721|2025
412317426214|470
549756379707|470
549756379728|470
343597949541|470
824634286714|470
824634286714|1033
824634286714|1941
206158996111|470
824634286756|470
824634286756|1033
824634286756|1918
824634286756|1941
824634286756|11335
206158996153|470
565966|470
565966|1941
565966|1988
1030792717027|470
1030792717027|2819
824634286840|470
274878472973|800
274878472973|1162
274878472973|2819
274878472973|3027
274878472973|7553
274878472973|11201
274878472982|1162
274878472982|1912
274878472982|2088
274878472982|2919
274878472982|3099
274878472982|5661
274878472982|6368
274878472982|6574
274878472982|12232
274878472991|1162
274878472991|3083
274878472991|5125
274878472991|10639
274878472991|11143
412317426472|1930
412317426472|2943
412317426472|3078
412317426472|5189
412317426472|7507
274878473009|1162
274878473009|1990
274878473009|5113
274878473009|14293
412317426490|781
412317426490|1930
412317426490|2114
412317426490|2782
412317426490|3110
412317426490|5316
412317426490|7450
412317426490|7494
412317426490|10382
412317426490|12426
274878473027|1162
274878473027|1674
274878473027|6846
274878473027|8686
274878473027|12567
274878473036|1162
274878473036|3015
274878473036|5126
274878473036|7711
274878473036|9702
274878473036|13606
274878473036|15149
274878473045|1162
274878473045|2874
274878473045|5440
274878473045|12566
412317426526|278
412317426526|1930
412317426526|5437
412317426526|11375
274878473063|1162
274878473063|4928
274878473063|8037
274878473063|9255
274878473063|11556
412317426544|1026
412317426544|1930
412317426544|1987
412317426544|6697
412317426544|8095
412317426544|8721
412317426544|8789
412317426544|10216
412317426544|12807
274878473081|974
274878473081|1162
274878473081|5153
274878473081|5158
274878473090|1162
274878473090|6932
274878473090|9228
274878473090|12815
412317426571|1930
412317426571|2916
412317426571|5097
412317426580|1930
412317426580|5571
412317426580|7174
412317426580|8080
412317426580|9895
274878473117|1162
274878473117|1991
274878473117|2930
274878473117|5149
274878473117|5174
274878473117|6817
274878473117|9163
274878473117|12939
412317427012|1525
412317427012|1984
481036903765|1525
481036903765|1668
206158996838|1525
1099512194423|1525
618475857288|1525
618475857288|3002
618475857288|6400
343597950361|1525
962073241002|1525
274878473659|1525
962073241036|1525
962073241036|1992
549756380637|1525
481036903918|1525
343597950463|1525
343597950480|1525
343597950480|1992
343597950480|2807
755914810913|1525
755914810913|7025
687195334194|1410
687195334194|1760
687195334194|1953
687195334194|6392
687195334194|9210
687195334194|9343
687195334201|1410
687195334201|2828
687195334208|1195
687195334208|1410
687195334208|2855
687195334208|6934
687195334208|11729
687195334215|1410
687195334215|7015
687195334215|11987
687195334222|144
687195334222|1410
687195334222|12037
687195334229|1410
687195334229|5153
687195334229|5862
687195334229|6427
687195334229|10076
687195334236|1410
687195334236|5418
687195334236|9101
687195334236|11539
687195334243|1410
687195334243|7585
687195334243|9152
687195334243|12039
687195334250|1410
687195334250|1617
687195334250|6963
687195334250|7247
687195334250|9060
687195334250|11776
687195334257|1410
687195334257|6478
687195334257|11697
687195334264|807
687195334264|1410
687195334264|7545
687195334264|11646
687195334264|11719
687195334264|11728
687195334264|12088
687195334271|1410
687195334271|2088
687195334271|5107
687195334271|6637
687195334271|9143
687195334278|1410
687195334278|1678
687195334278|7380
687195334278|11249
687195334285|1410
687195334285|1910
687195334285|6637
687195334285|11753
687195334292|777
687195334292|1410
687195334292|6427
687195334292|11588
687195334299|1410
687195334299|5291
687195334299|6797
687195334299|7699
687195334299|7884
687195334299|9160
687195334299|9261
687195334299|11689
687195334306|780
687195334306|1410
687195334306|2081
687195334306|3072
687195334306|6674
687195334313|1410
687195334313|7579
687195334313|9050
687195334313|9190
687195334320|1410
687195334320|2008
687195334320|2834
687195334327|295
687195334327|588
687195334327|1410
687195334327|1908
687195334327|1989
687195334327|1992
687195334327|9129
687195334327|9219
687195334334|1410
687195334334|2963
687195334334|9111
687195334334|9308
687195334334|11737
687195334341|1410
687195334341|6862
687195334341|9192
687195334341|9335
687195334348|1410
687195334348|2007
687195334348|6971
687195334348|9647
687195334348|10619
687195334348|11987
687195334355|1410
687195334355|1504
687195334355|3109
687195334355|10819
687195334355|11608
687195334355|12454
687195334362|976
687195334362|1410
687195334362|1766
687195334362|2078
687195334362|2967
687195334362|3072
687195334362|5176
687195334369|1410
687195334369|5071
687195334369|6061
687195334369|6933
687195334369|7007
687195334369|11703
687195334369|14650
687195334376|1410
687195334376|9086
687195334383|6
687195334383|5191
1030792718076|6
1030792718076|5191
824634287881|6
824634287881|2797
1030792718102|6
1030792718102|2121
962073241379|6
962073241379|2918
481036904240|6
893353764669|1541
893353764669|2073
893353764669|2824
893353764669|2848
893353764669|2982
893353764669|5104
893353764669|8928
893353764669|9050
893353764669|9707
618475857740|282
618475857740|2983
618475857740|2985
618475857740|3008
618475857740|5163
618475857740|5638
1099512194901|282
481036904286|562
481036904286|2955
481036904286|2999
481036904286|7688
481036904286|10750
481036904286|11770
481036904286|12474
481036904299|562
481036904299|5170
481036904299|5346
481036904299|9040
481036904299|11181
206158997368|0
206158997368|2781
206158997368|6105
206158997383|0
206158997383|6733
824634288022|0
824634288022|2795
824634288022|2904
824634288022|2921
824634288022|3104
274878474149|1206
274878474149|1339
274878474163|1339
274878474163|1759
274878474163|7579
274878474163|9052
274878474163|9880
274878474177|1339
274878474177|1986
274878474177|2958
274878474177|5094
274878474177|8065
274878474177|12203
274878474191|1339
274878474191|1678
274878474191|5238
274878474191|6389
274878474191|9277
274878474191|9353
274878474191|11642
274878474205|783
274878474205|1339
274878474205|2935
274878474205|5366
274878474219|1339
274878474219|2886
274878474219|6330
274878474219|7524
274878474233|1339
274878474233|2095
274878474233|2781
274878474233|4993
274878474233|6740
274878474247|1339
274878474247|9106
274878474247|11985
274878474261|1339
274878474261|2011
274878474261|5190
274878474261|7004
274878474275|1179
274878474275|1339
274878474275|2777
274878474275|4891
274878474275|6127
274878474275|11761
274878474275|12006
274878474289|590
274878474289|1339
274878474289|2002
274878474289|9058
274878474303|1339
274878474303|3059
274878474303|6778
274878474303|9176
274878474303|14431
274878474317|146
274878474317|1339
274878474317|2782
274878474317|2856
274878474317|8980
274878474317|9191
274878474317|11383
274878474331|1339
274878474331|2960
274878474331|6424
274878474331|7574
274878474345|1339
274878474345|2991
274878474359|1339
274878474359|5126
274878474359|6078
274878474359|11644
274878474359|11684
274878474373|1339
274878474373|6990
274878474373|11605
274878474373|11945
274878474387|1339
274878474387|9258
274878474387|9336
274878474401|1339
274878474401|1669
274878474401|6674
274878474401|7548
274878474415|1339
274878474415|4848
274878474415|5064
274878474415|8848
274878474415|9176
274878474415|10035
274878474415|11261
274878474429|1339
274878474429|2823
274878474429|8099
274878474443|1339
274878474443|2030
274878474443|2800
274878474443|4927
274878474443|6951
274878474457|569
274878474457|1339
274878474457|1421
274878474457|2838
274878474457|2915
274878474457|11168
274878474471|1339
274878474471|6930
274878474471|13488
274878474471|13551
274878474485|1339
274878474485|9285
274878474485|12721
274878474485|14403
343597951494|6
343597951494|6413
343597951494|11410
412317428247|6
412317428247|588
412317428247|1173
412317428247|1953
412317428247|2073
412317428247|2813
412317428247|3054
412317428247|9058
1030792718888|6
1030792718888|781
1030792718888|2067
1030792718888|2968
206158998073|6
206158998073|138
206158998073|1022
206158998073|1170
206158998073|1909
206158998073|11250
893353765450|6
893353765450|1205
893353765450|11250
481036905051|6
481036905051|588
481036905051|2872
412317428332|6
412317428332|205
412317428332|976
412317428332|9058
412317428332|11742
824634288765|6
824634288765|1180
824634288765|2048
824634288765|2786
824634288765|8440
824634288765|11622
549756381838|6
549756381838|1173
549756381838|1615
549756381838|11247
481036905119|6
481036905119|1615
481036905119|2068
687195335344|6
687195335344|575
687195335344|2068
549756381889|6
549756381889|976
206158998226|193
206158998226|2881
206158998226|2939
206158998226|7556
206158998226|11926
206158998226|13946
206158998226|13981
206158998232|193
206158998232|2011
206158998232|2778
206158998232|7570
206158998238|193
206158998238|297
206158998238|417
206158998238|5461
206158998244|193
206158998244|2789
206158998244|3103
206158998244|6849
206158998244|9300
206158998250|193
206158998250|1671
206158998250|3003
206158998250|12143
206158998256|193
206158998256|1996
206158998256|6434
206158998256|6630
206158998256|14993
206158998262|193
206158998262|2064
206158998262|2111
206158998262|5133
206158998262|6143
206158998262|8849
206158998262|9068
206158998262|11251
206158998268|193
206158998268|2879
206158998268|2959
206158998268|9899
206158998274|193
206158998274|6355
206158998274|9992
206158998280|193
206158998280|5454
206158998280|12048
206158998280|12113
206158998286|193
206158998286|4919
206158998286|11271
206158998292|193
206158998292|2985
206158998292|6431
206158998292|7570
206158998292|11712
206158998298|193
206158998298|1204
206158998298|1987
206158998298|2022
206158998298|7590
206158998298|9072
206158998304|193
206158998304|5360
206158998304|7604
206158998304|9331
206158998304|10433
206158998304|14884
206158998310|193
206158998310|1182
206158998310|2793
206158998310|7637
206158998316|193
206158998316|11375
206158998322|193
206158998322|6373
206158998322|6425
206158998322|7563
206158998322|11515
206158998328|193
206158998328|5169
206158998328|9059
206158998328|11539
206158998328|14389
206158998334|193
206158998334|1421
206158998334|2065
206158998334|2114
206158998334|2859
206158998334|10491
206158998340|193
206158998340|2067
206158998340|3044
206158998340|13056
206158998346|193
206158998346|3025
206158998346|5161
206158998346|7551
206158998346|8573
206158998352|193
206158998352|2111
206158998352|3019
206158998352|6695
206158998352|15629
206158998358|193
206158998358|5662
206158998358|6709
206158998358|9292
206158998358|13284
206158998364|193
206158998364|2009
206158998364|2876
206158998364|2901
206158998364|5065
206158998364|5646
206158998364|8963
206158998364|9328
206158998364|9859
206158998370|193
206158998370|459
206158998370|5147
206158998370|6781
206158998370|9469
206158998370|11621
206158998376|193
206158998376|6682
206158998376|15776
206158998382|193
206158998382|1032
206158998382|1989
206158998382|2032
206158998382|9395
206158998382|13383
206158998388|193
206158998388|9343
893353765754|138
893353765754|785
893353765754|12296
1030792719232|138
824634289030|138
824634289030|471
824634289030|1615
824634289030|2066
824634289030|6302
206158998412|138
206158998412|3046
206158998412|5191
206158998412|6394
206158998412|12296
618475858834|138
618475858834|468
618475858834|974
618475858834|2883
618475858834|6645
618475858834|12296
962073242519|138
962073242519|5191
343597951901|138
343597951901|1615
343597951901|1933
481036905379|138
481036905379|468
481036905379|779
481036905379|2066
481036905379|6645
962073242537|138
962073242537|468
962073242537|2815
962073242537|2883
893353765807|138
893353765807|974
893353765807|7032
1168231672757|138
1168231672757|6987
1168231672757|11537
274878475195|138
274878475195|416
274878475195|1615
274878475195|1676
274878475195|2039
274878475195|2066
893353765825|138
893353765825|2883
343597951943|138
343597951943|7032
343597951943|12296
755914812365|138
755914812365|12296
962073242579|138
962073242579|2838
962073242579|7516
824634289113|138
824634289113|1191
824634289113|1863
824634289113|7032
893353765855|138
893353765855|803
893353765855|1615
893353765855|2844
893353765855|9474
755914812389|138
755914812389|2815
824634289131|138
824634289131|468
824634289131|1191
824634289131|2838
824634289131|9474
206158998513|138
618475858935|138
618475858935|2815
618475858935|6987
618475858935|9474
549756382205|2423
549756382205|2798
549756382205|2895
549756382205|6408
549756382205|7427
549756382205|8913
549756382209|2423
549756382209|6388
549756382209|11985
549756382213|2423
549756382213|7237
549756382213|9876
549756382217|1668
549756382217|2423
549756382217|6680
549756382217|11287
549756382217|12135
549756382221|205
549756382221|808
549756382221|2423
549756382221|14165
549756382225|2423
549756382225|2938
549756382225|8889
549756382225|9053
549756382225|12055
549756382225|13810
549756382229|2423
549756382229|5145
549756382229|6525
549756382233|2423
549756382233|7900
549756382233|9191
549756382233|11565
549756382237|2423
549756382237|2878
549756382237|3006
549756382237|5197
549756382237|5347
549756382237|9909
549756382237|10259
549756382241|1187
549756382241|2423
549756382241|7566
549756382241|8852
549756382245|1504
549756382245|2423
549756382245|3007
549756382245|7074
549756382245|9061
549756382249|2022
549756382249|2033
549756382249|2423
549756382249|6175
549756382253|2423
549756382257|2423
549756382257|2991
549756382257|3004
549756382261|2423
549756382261|6374
549756382261|7036
549756382265|1454
549756382265|2423
549756382265|7538
549756382269|2423
549756382269|9151
549756382273|2423
549756382273|2785
549756382273|6395
549756382273|6397
549756382273|7393
549756382273|9198
549756382276|140
549756382276|1025
549756382276|2423
549756382276|6992
549756382276|7076
549756382276|9172
549756382280|2423
549756382280|2845
549756382280|7313
549756382280|14456
549756382280|15219
549756382284|2423
549756382284|4975
549756382288|578
549756382288|787
549756382288|2423
549756382288|11378
549756382292|2087
549756382292|2423
549756382292|5822
549756382292|10177
549756382292|12216
549756382296|2423
549756382296|6463
549756382296|9085
549756382296|10153
549756382300|783
549756382300|2423
549756382300|6388
549756382304|1170
549756382304|2020
549756382304|2423
549756382304|5106
549756382304|5312
549756382304|6733
549756382304|9249
549756382304|11553
549756382304|15709
549756382308|2423
549756382308|5122
549756382308|6403
549756382308|6804
549756382308|7095
549756382308|7368
549756382308|7602
549756382308|9001
549756382308|9094
549756382308|9240
549756382308|15297
1099512196200|12296
962073242743|12296
1168231672966|12296
1099512196244|12296
962073242790|12296
962073242807|12296
1030792719561|12296
1030792719570|12296
1099512196315|12296
1099512196324|12296
1099512196334|12296
962073242872|12296
1099512196354|12296
1099512196373|12296
1168231673128|12296
1099512196411|12296
962073242960|12296
1099512196453|12296
755914812794|12296
1099512196482|12296
687195336074|12296
1168231673234|12296
1099512196517|12296
1099512196536|12296
1099512196555|12296
1099512196556|12296
1168231673293|12296
1099512196558|12296
1030792719825|12296
1099512196564|12296
1099512196567|12296
1168231673321|12296
1099512196603|12296
893353766411|12296
824634289683|12296
1099512196635|12296
962073243171|12296
1099512196648|12296
1168231673389|12296
687195336242|12296
618475859518|12296
893353766474|12296
1099512196693|12296
1168231673441|12296
1168231673453|12296
1099512196729|12296
1099512196731|12296
1099512196733|12296
1168231673471|12296
1168231673472|12296
1168231673473|12296
1168231673474|12296
1099512196757|12296
1168231673512|12296
1168231673531|12296
1168231673546|12296
1168231673560|12296
1168231673572|12296
1168231673578|12296
1168231673584|12296
1168231673590|12296
1168231673607|12296
1168231673624|12296
1099512196904|12296
1099512196920|12296
1168231673672|12296
1168231673688|12296
1168231673694|12296
1168231673699|12296
962073243494|12296
1168231673705|12296
1030792720236|12296
1168231673711|12296
962073243512|12296
962073243521|12296
1168231673737|12296
1168231673745|12296
1168231673752|12296
1168231673760|12296
1168231673768|12296
1030792720304|12296
1099512197048|12296
1099512197068|12296
962073243616|12296
962073243636|12296
962073243657|12296
1168231673886|12296
481036906547|1408
481036906547|2093
481036906547|5089
481036906547|5126
481036906547|10222
481036906563|579
481036906563|1444
481036906563|2800
481036906563|9125
481036906563|9860
481036906563|11995
481036906563|12061
1168231673939|1863
1030792720474|1863
1030792720479|1863
962073243747|1863
1168231673963|1863
1030792720499|1863
1099512197252|1863
1168231673991|1863
1168231674003|1863
1030792720549|1863
1099512197287|1863
1099512197307|1863
1099512197318|1863
1168231674059|1863
1168231674064|1863
1168231674068|1863
1168231674078|1863
962073243876|1863
893353767151|1761
893353767151|5011
893353767151|8463
893353767151|9000
893353767151|10231
893353767151|10379
893353767151|10488
893353767151|10539
893353767151|10948
893353767151|15146
893353767165|1761
893353767165|5535
893353767165|5657
893353767165|7169
893353767165|8766
893353767165|13007
893353767167|1761
893353767167|5368
893353767167|11199
893353767176|1761
893353767176|5514
893353767176|6667
893353767176|10269
893353767176|11010
893353767176|15988
893353767187|1761
893353767187|5768
893353767187|6689
893353767200|1761
893353767200|6904
893353767200|7336
893353767200|7630
893353767200|14100
893353767200|15988
755914814256|206
755914814256|2026
687195337540|1749
824634291017|1934
824634291017|5971
824634291017|6393
824634291017|7524
824634291017|9456
824634291017|11598
824634291017|11605
824634291029|141
824634291029|1191
824634291029|1934
824634291029|5133
824634291029|5142
824634291029|6088
824634291029|6216
824634291029|15658
824634291041|58
824634291041|298
824634291041|1644
824634291041|2020
824634291041|6745
824634291041|6954
962073244532|58
962073244532|1026
962073244532|1615
962073244532|1863
962073244532|2029
962073244532|2833
962073244532|2992
618475860871|58
618475860871|2032
618475860871|7507
618475860871|9040
1030792721306|58
1030792721306|472
1030792721306|13226
1030792721325|58
1030792721325|298
1030792721325|2079
1030792721325|2777
1030792721325|2778
1030792721325|2868
1030792721325|6363
1099512198080|58
1099512198080|1026
1099512198080|1669
1099512198080|2777
1099512198080|2918
1099512198080|5116
1099512198080|5191
1099512198080|11289
481036907475|58
481036907475|2017
481036907475|3060
481036907475|3104
481036907475|6954
893353767910|58
893353767910|2003
893353767910|2878
893353767910|3070
893353767910|4972
893353767910|7547
549756384249|58
549756384249|2785
549756384249|3070
893353767948|58
893353767948|2778
893353767948|2863
687195337759|58
687195337759|1027
687195337759|4972
687195337759|7570
618475861042|58
618475861042|1026
618475861042|1027
618475861042|1185
618475861042|2779
618475861042|2863
618475861042|5191
618475861042|6363
618475861042|7547
618475861042|11289
618475861061|58
618475861061|284
618475861061|1615
618475861061|2788
618475861061|2911
618475861061|3070
618475861061|4955
755914814552|58
755914814552|2020
755914814552|2032
755914814552|2777
755914814552|2877
755914814552|14475
481036907627|58
481036907627|1026
481036907627|1669
481036907627|2032
481036907627|3104
1099512198270|58
1099512198270|2020
1030792721553|58
1030792721553|2017
1030792721553|3104
1030792721553|5142
1030792721553|9838
1030792721553|13226
549756384420|58
549756384420|2029
549756384420|5118
549756384420|6358
549756384420|6745
549756384420|7074
549756384420|14158
1099512198327|58
1099512198327|7074
618475861194|58
618475861194|2029
618475861194|2778
618475861194|7604
618475861213|58
618475861213|284
618475861213|1615
618475861213|2918
618475861213|7074
618475861213|9838
412317431024|58
412317431024|2863
412317431024|6954
549756384515|58
549756384515|2992
549756384515|4955
549756384515|9040
549756384515|12255
824634291478|58
824634291478|2020
824634291478|2907
824634291478|2944
824634291478|6358
824634291478|6954
755914814761|58
755914814761|2801
755914814761|2877
687195338044|58
687195338044|1644
687195338044|2020
687195338044|2079
687195338044|2863
687195338044|11289
687195338044|11644
893353768271|58
893353768271|565
893353768271|2939
893353768271|3060
893353768271|14968
1168231675234|58
1168231675234|284
1168231675234|298
1168231675234|1984
1168231675234|2859
1168231675234|2878
1168231675234|2907
1168231675234|2992
1168231675234|5116
1168231675234|14475
962073245045|58
962073245045|565
962073245045|1863
962073245045|7604
962073245045|9486
481036907912|58
481036907912|2918
962073245083|58
962073245083|1669
962073245083|2003
962073245083|2918
962073245083|6745
755914814894|58
755914814894|2017
755914814894|2970
755914814894|6358
755914814894|14475
481036907969|58
481036907969|2907
481036907969|7074
481036907969|7547
481036907969|11644
962073245140|58
962073245140|2017
962073245140|2779
962073245140|5142
962073245140|9838
962073245140|14158
1168231675367|58
1168231675367|1185
1168231675367|1516
1168231675367|2878
1168231675367|3104
1168231675367|7570
687195338234|58
687195338234|1863
687195338234|2878
687195338234|5116
687195338234|9838
962073245197|1748
962073245197|2121
962073245197|9174
